DATE,CUST_ID,PROD_ID
2019-03-19 06:57:11,1149,8
2019-03-19 06:58:41,1280,84
2019-03-19 07:41:14,575,38
2019-03-19 07:51:57,980,30
2019-03-19 07:54:18,568,7
2019-03-19 07:55:05,498,34
2019-03-19 08:02:44,524,34
2019-03-19 08:12:33,520,34
2019-03-19 08:18:24,535,1
2019-03-19 08:18:42,169,73
2019-03-19 08:22:24,1413,34
2019-03-19 08:28:15,489,12
2019-03-19 08:29:42,383,69
2019-03-19 08:31:45,462,69
2019-03-19 08:35:05,953,25
2019-03-19 08:57:15,324,50
2019-03-19 09:11:14,531,65
2019-03-19 09:39:20,55,24
2019-03-19 09:41:07,1195,50
2019-03-19 10:11:41,574,66
2019-03-19 10:20:04,153,12
2019-03-19 10:24:38,518,33
2019-03-19 10:53:40,120,11
2019-03-19 11:11:40,710,69
2019-03-19 11:22:39,477,9
2019-03-19 11:31:09,789,69
2019-03-19 11:34:28,146,1
2019-03-19 11:50:48,1261,0
2019-03-19 12:16:01,1495,43
2019-03-19 12:29:03,934,82
2019-03-19 12:34:00,401,12
2019-03-19 12:39:21,267,45
2019-03-19 12:58:38,808,34
2019-03-19 13:38:46,1350,7
2019-03-19 13:47:48,869,62
2019-03-19 13:51:06,1165,19
2019-03-19 14:01:16,1323,43
2019-03-19 14:40:57,512,43
2019-03-19 14:43:31,1480,1
2019-03-19 14:46:02,0,55
2019-03-19 14:54:40,710,52
2019-03-19 15:15:29,78,69
2019-03-19 15:15:45,252,62
2019-03-19 15:20:29,966,11
2019-03-19 15:46:02,446,2
2019-03-19 15:52:13,853,11
2019-03-19 16:01:07,405,0
2019-03-19 16:03:03,1061,69
2019-03-19 16:03:33,1432,76
2019-03-19 16:04:09,73,50
2019-03-19 16:04:58,677,55
2019-03-19 16:06:50,1240,76
2019-03-19 16:44:29,70,30
2019-03-19 17:10:41,3,51
2019-03-19 17:17:49,228,11
2019-03-19 17:19:45,1464,45
2019-03-19 17:28:15,1464,11
2019-03-19 17:31:13,1130,0
2019-03-19 17:51:37,752,50
2019-03-19 17:53:30,1136,45
2019-03-19 17:57:55,1415,50
2019-03-19 18:05:09,1142,19
2019-03-19 18:21:35,139,52
2019-03-19 18:37:50,724,2
2019-03-19 18:40:49,796,70
2019-03-19 18:52:39,1497,70
2019-03-19 18:57:21,1181,11
2019-03-19 19:25:43,343,76
2019-03-19 19:33:38,1026,11
2019-03-19 19:35:22,1307,75
2019-03-19 19:37:08,139,81
2019-03-19 19:51:31,1006,43
2019-03-19 19:53:15,50,80
2019-03-19 19:53:40,86,9
2019-03-19 20:03:46,1050,52
2019-03-19 20:04:30,724,74
2019-03-19 20:33:20,50,19
2019-03-19 20:45:11,198,62
2019-03-19 21:09:18,1466,30
2019-03-19 21:20:58,1012,12
2019-03-19 21:25:42,1433,2
2019-03-19 21:32:32,695,53
2019-03-19 21:48:53,1478,0
2019-03-19 21:56:47,508,12
2019-03-19 21:57:27,512,43
2019-03-19 22:07:32,1250,80
2019-03-19 22:39:06,785,11
2019-03-19 22:40:34,811,73
2019-03-19 22:42:54,1120,64
2019-03-19 22:43:21,1388,1
2019-03-19 22:49:13,498,11
2019-03-19 23:11:04,1037,20
2019-03-19 23:28:37,769,64
2019-03-19 23:34:01,894,43
2019-03-19 23:41:00,2,11
2019-03-19 23:52:53,630,22
2019-03-20 00:05:41,446,80
2019-03-20 00:09:38,1086,64
2019-03-20 00:21:54,45,41
2019-03-20 00:23:27,1467,52
2019-03-20 00:28:07,571,11
2019-03-20 00:35:07,1440,7
2019-03-20 00:40:07,554,46
2019-03-20 00:40:20,1053,50
2019-03-20 00:41:58,350,76
2019-03-20 00:51:02,210,27
2019-03-20 01:15:33,1197,69
2019-03-20 01:23:17,1034,25
2019-03-20 01:24:40,1117,69
2019-03-20 01:33:57,799,30
2019-03-20 01:46:29,22,7
2019-03-20 02:03:08,555,11
2019-03-20 02:17:38,1468,53
2019-03-20 02:31:43,1329,75
2019-03-20 02:39:05,107,1
2019-03-20 03:11:28,540,3
2019-03-20 03:12:49,1101,3
2019-03-20 03:15:56,540,74
2019-03-20 03:37:53,1255,27
2019-03-20 03:38:12,1307,43
2019-03-20 03:42:05,1268,62
2019-03-20 03:51:05,927,25
2019-03-20 04:20:25,1305,5
2019-03-20 04:28:11,688,80
2019-03-20 04:28:59,1449,21
2019-03-20 04:57:37,705,70
2019-03-20 05:04:25,219,74
2019-03-20 05:05:43,953,74
2019-03-20 05:05:55,475,1
2019-03-20 05:07:31,1333,34
2019-03-20 05:15:50,820,1
2019-03-20 05:21:47,363,53
2019-03-20 05:28:00,1122,3
2019-03-20 05:28:55,1090,50
2019-03-20 05:39:27,633,84
2019-03-20 05:41:07,111,18
2019-03-20 05:56:33,529,80
2019-03-20 05:56:47,1154,43
2019-03-20 06:01:24,240,55
2019-03-20 06:01:34,619,51
2019-03-20 06:13:59,991,75
2019-03-20 06:15:16,1054,45
2019-03-20 06:22:22,966,46
2019-03-20 06:41:04,274,34
2019-03-20 06:44:24,1090,76
2019-03-20 06:57:56,1185,24
2019-03-20 07:00:07,412,75
2019-03-20 07:12:54,824,80
2019-03-20 07:13:56,1355,7
2019-03-20 07:17:02,1395,50
2019-03-20 07:22:29,437,7
2019-03-20 07:27:29,1334,67
2019-03-20 08:08:31,389,34
2019-03-20 08:15:21,242,51
2019-03-20 08:26:19,1403,2
2019-03-20 08:34:55,1122,51
2019-03-20 09:09:26,607,8
2019-03-20 09:15:03,106,12
2019-03-20 09:40:40,530,11
2019-03-20 09:53:20,319,11
2019-03-20 10:13:42,1385,55
2019-03-20 10:15:23,240,66
2019-03-20 10:25:41,1497,38
2019-03-20 10:32:39,1367,1
2019-03-20 10:33:18,441,44
2019-03-20 10:58:44,543,33
2019-03-20 11:04:47,724,43
2019-03-20 11:13:44,550,11
2019-03-20 11:23:40,235,80
2019-03-20 11:31:31,953,52
2019-03-20 11:42:54,1309,76
2019-03-20 11:44:51,1364,28
2019-03-20 11:45:08,178,33
2019-03-20 11:48:43,357,75
2019-03-20 11:52:09,69,69
2019-03-20 12:14:35,723,3
2019-03-20 12:20:27,1011,55
2019-03-20 12:22:06,1241,62
2019-03-20 12:26:18,271,65
2019-03-20 12:29:05,751,51
2019-03-20 12:32:42,1478,62
2019-03-20 12:34:44,678,25
2019-03-20 12:34:59,427,1
2019-03-20 13:00:53,1171,74
2019-03-20 13:01:01,759,69
2019-03-20 13:01:35,1496,1
2019-03-20 13:29:11,1195,20
2019-03-20 13:29:34,38,75
2019-03-20 13:37:46,506,81
2019-03-20 13:44:17,554,1
2019-03-20 13:45:06,1304,47
2019-03-20 13:50:41,421,47
2019-03-20 13:54:19,1009,55
2019-03-20 14:02:50,1276,80
2019-03-20 14:08:10,50,12
2019-03-20 14:24:31,843,78
2019-03-20 14:30:29,452,34
2019-03-20 14:43:56,1344,51
2019-03-20 14:55:14,178,51
2019-03-20 15:03:01,1328,11
2019-03-20 15:17:25,772,48
2019-03-20 15:48:30,1121,1
2019-03-20 15:53:07,1418,1
2019-03-20 15:53:54,401,77
2019-03-20 16:07:44,313,17
2019-03-20 16:17:25,408,35
2019-03-20 16:17:52,256,66
2019-03-20 16:18:40,1449,11
2019-03-20 16:24:00,103,56
2019-03-20 16:40:36,802,67
2019-03-20 16:41:25,1333,74
2019-03-20 16:42:30,507,28
2019-03-20 16:49:21,1322,33
2019-03-20 16:52:30,1388,39
2019-03-20 16:56:05,575,2
2019-03-20 17:20:10,968,34
2019-03-20 17:26:32,484,53
2019-03-20 17:32:51,226,76
2019-03-20 17:50:17,357,73
2019-03-20 18:03:05,1249,43
2019-03-20 18:08:00,996,54
2019-03-20 18:22:33,178,75
2019-03-20 18:35:10,1143,70
2019-03-20 18:38:04,1420,45
2019-03-20 18:49:02,170,12
2019-03-20 18:51:45,1370,55
2019-03-20 19:02:59,1158,3
2019-03-20 19:03:15,469,55
2019-03-20 19:06:57,45,55
2019-03-20 19:13:25,469,34
2019-03-20 19:25:17,509,61
2019-03-20 19:30:58,903,27
2019-03-20 19:41:23,1009,53
2019-03-20 19:50:01,1054,55
2019-03-20 19:50:57,447,41
2019-03-20 20:02:55,1090,33
2019-03-20 20:05:55,870,1
2019-03-20 20:06:46,645,55
2019-03-20 20:09:43,277,20
2019-03-20 20:16:59,548,50
2019-03-20 20:25:28,1236,2
2019-03-20 20:29:15,420,9
2019-03-20 20:34:07,1121,50
2019-03-20 20:44:09,366,2
2019-03-20 20:46:40,783,62
2019-03-20 20:52:40,966,75
2019-03-20 21:15:36,1324,41
2019-03-20 21:22:50,120,7
2019-03-20 21:30:21,981,53
2019-03-20 21:39:46,1453,45
2019-03-20 22:12:09,796,25
2019-03-20 22:41:47,34,69
2019-03-20 22:44:49,762,51
2019-03-20 22:54:16,862,38
2019-03-20 22:59:02,20,34
2019-03-20 23:37:00,366,38
2019-03-20 23:37:21,535,0
2019-03-20 23:46:53,679,15
2019-03-21 00:05:48,284,0
2019-03-21 00:08:08,364,21
2019-03-21 00:18:45,1334,7
2019-03-21 00:19:29,814,78
2019-03-21 00:22:36,1241,38
2019-03-21 00:23:38,961,45
2019-03-21 00:26:59,1455,55
2019-03-21 00:27:10,125,50
2019-03-21 00:27:43,636,41
2019-03-21 00:37:23,895,67
2019-03-21 00:46:41,570,45
2019-03-21 01:20:21,197,8
2019-03-21 01:28:23,488,11
2019-03-21 01:57:19,1195,55
2019-03-21 01:57:25,1206,44
2019-03-21 02:05:53,813,48
2019-03-21 02:12:56,532,69
2019-03-21 02:28:03,1209,28
2019-03-21 02:33:42,1165,76
2019-03-21 02:35:25,192,35
2019-03-21 02:43:03,1011,28
2019-03-21 02:50:15,793,44
2019-03-21 03:00:34,759,76
2019-03-21 03:04:50,308,54
2019-03-21 03:18:56,292,33
2019-03-21 03:29:24,884,80
2019-03-21 03:30:30,858,24
2019-03-21 03:43:06,1429,60
2019-03-21 04:12:13,126,64
2019-03-21 04:25:55,806,35
2019-03-21 04:26:49,165,59
2019-03-21 04:41:15,751,54
2019-03-21 04:44:51,796,34
2019-03-21 04:49:25,1185,47
2019-03-21 04:51:04,89,55
2019-03-21 04:56:41,245,55
2019-03-21 04:57:03,413,35
2019-03-21 05:05:37,176,51
2019-03-21 05:09:10,1409,47
2019-03-21 05:10:47,1043,50
2019-03-21 05:11:56,136,69
2019-03-21 05:24:42,810,41
2019-03-21 05:31:08,1277,28
2019-03-21 05:37:51,324,34
2019-03-21 05:43:42,1101,73
2019-03-21 05:59:05,1213,25
2019-03-21 06:06:54,450,50
2019-03-21 06:45:20,1219,80
2019-03-21 06:45:38,1480,36
2019-03-21 06:48:06,782,70
2019-03-21 07:17:09,822,20
2019-03-21 07:37:35,1145,11
2019-03-21 07:38:37,271,67
2019-03-21 08:04:01,1018,45
2019-03-21 08:19:03,113,34
2019-03-21 08:22:27,1195,33
2019-03-21 08:28:10,531,46
2019-03-21 08:43:54,1393,52
2019-03-21 08:52:38,912,62
2019-03-21 09:17:54,498,7
2019-03-21 09:24:37,38,24
2019-03-21 09:28:12,506,39
2019-03-21 09:41:50,102,52
2019-03-21 09:47:58,1456,33
2019-03-21 09:55:47,480,69
2019-03-21 09:56:57,298,25
2019-03-21 10:00:19,560,3
2019-03-21 10:04:30,1018,53
2019-03-21 10:06:26,381,12
2019-03-21 10:07:58,1320,54
2019-03-21 10:13:31,277,82
2019-03-21 10:18:09,1279,41
2019-03-21 10:20:49,520,33
2019-03-21 10:22:27,241,7
2019-03-21 10:23:38,524,33
2019-03-21 10:46:18,1280,28
2019-03-21 11:14:33,1171,7
2019-03-21 11:15:39,1334,53
2019-03-21 11:24:26,735,24
2019-03-21 11:25:09,825,63
2019-03-21 11:39:48,1213,29
2019-03-21 11:51:45,627,23
2019-03-21 11:52:22,198,8
2019-03-21 11:58:42,266,80
2019-03-21 12:01:26,615,69
2019-03-21 12:03:22,911,76
2019-03-21 12:07:14,769,47
2019-03-21 12:21:03,1090,80
2019-03-21 12:22:04,357,63
2019-03-21 12:24:48,102,78
2019-03-21 12:28:35,847,69
2019-03-21 12:28:50,444,33
2019-03-21 12:33:09,1280,73
2019-03-21 13:16:31,1370,53
2019-03-21 13:37:14,337,9
2019-03-21 14:04:59,309,1
2019-03-21 14:13:55,398,34
2019-03-21 14:18:23,705,54
2019-03-21 14:36:48,1424,11
2019-03-21 14:43:31,475,33
2019-03-21 14:46:55,1016,53
2019-03-21 14:47:35,1026,53
2019-03-21 14:58:01,1176,30
2019-03-21 15:06:33,1060,30
2019-03-21 15:20:10,618,81
2019-03-21 16:16:46,256,30
2019-03-21 16:32:32,226,50
2019-03-21 16:37:57,116,36
2019-03-21 16:50:37,1195,34
2019-03-21 16:52:56,323,69
2019-03-21 16:53:38,1057,69
2019-03-21 16:54:24,321,33
2019-03-21 16:55:49,1027,52
2019-03-21 16:56:39,949,63
2019-03-21 17:10:34,766,52
2019-03-21 17:27:02,581,12
2019-03-21 17:29:00,571,12
2019-03-21 17:47:17,554,30
2019-03-21 17:49:45,659,80
2019-03-21 17:53:13,452,53
2019-03-21 17:56:04,1250,3
2019-03-21 18:01:41,1170,28
2019-03-21 18:02:16,630,61
2019-03-21 18:05:06,1048,59
2019-03-21 18:12:22,575,70
2019-03-21 18:15:20,1088,69
2019-03-21 18:35:52,248,73
2019-03-21 18:36:26,1245,36
2019-03-21 18:48:15,1209,2
2019-03-21 19:06:21,11,34
2019-03-21 19:06:30,188,73
2019-03-21 19:12:37,475,69
2019-03-21 19:15:58,1482,12
2019-03-21 19:20:00,386,50
2019-03-21 19:28:22,241,33
2019-03-21 19:34:09,273,7
2019-03-21 19:39:02,480,54
2019-03-21 19:40:11,247,37
2019-03-21 19:55:58,376,2
2019-03-21 19:59:16,1066,47
2019-03-21 20:09:49,1150,73
2019-03-21 20:10:05,675,73
2019-03-21 20:11:10,943,82
2019-03-21 20:12:09,305,45
2019-03-21 20:14:54,431,11
2019-03-21 20:31:12,1359,35
2019-03-21 20:33:54,52,60
2019-03-21 21:02:18,1191,25
2019-03-21 21:07:37,1053,11
2019-03-21 21:22:01,528,54
2019-03-21 21:31:50,315,67
2019-03-21 22:10:08,532,67
2019-03-21 22:24:52,319,12
2019-03-21 22:27:00,1185,53
2019-03-21 22:29:35,1241,23
2019-03-21 22:40:06,1468,69
2019-03-21 22:42:41,92,77
2019-03-21 22:51:33,994,75
2019-03-21 22:53:03,1220,53
2019-03-21 22:58:32,169,69
2019-03-21 23:12:28,140,79
2019-03-21 23:33:28,1207,50
2019-03-21 23:36:11,1163,45
2019-03-21 23:41:55,513,75
2019-03-21 23:52:39,1480,52
2019-03-22 00:15:47,577,23
2019-03-22 00:17:11,524,2
2019-03-22 00:32:33,451,28
2019-03-22 00:45:43,1,43
2019-03-22 00:56:21,614,9
2019-03-22 01:03:06,287,73
2019-03-22 01:05:34,448,39
2019-03-22 01:09:24,735,38
2019-03-22 01:40:47,892,25
2019-03-22 01:44:35,211,43
2019-03-22 02:08:43,1110,31
2019-03-22 02:10:55,635,77
2019-03-22 02:11:14,503,45
2019-03-22 02:35:44,1440,11
2019-03-22 02:48:46,150,81
2019-03-22 03:03:59,917,12
2019-03-22 03:07:45,220,57
2019-03-22 03:33:23,92,38
2019-03-22 03:42:15,953,62
2019-03-22 03:49:30,1145,69
2019-03-22 03:52:10,581,50
2019-03-22 03:54:24,531,18
2019-03-22 03:59:58,748,34
2019-03-22 04:06:00,1228,24
2019-03-22 04:12:37,596,25
2019-03-22 05:21:28,1051,25
2019-03-22 05:23:15,162,51
2019-03-22 05:26:55,134,48
2019-03-22 05:42:01,745,0
2019-03-22 05:42:47,136,69
2019-03-22 05:52:01,402,7
2019-03-22 06:32:10,213,70
2019-03-22 06:43:13,1186,77
2019-03-22 07:39:59,1176,70
2019-03-22 07:39:59,773,76
2019-03-22 07:45:28,758,3
2019-03-22 07:55:26,724,30
2019-03-22 08:01:43,1435,43
2019-03-22 08:02:38,981,7
2019-03-22 08:08:46,947,12
2019-03-22 08:17:11,261,8
2019-03-22 08:26:03,257,34
2019-03-22 08:40:55,45,12
2019-03-22 08:41:00,382,7
2019-03-22 08:54:26,1167,41
2019-03-22 08:56:41,255,55
2019-03-22 09:00:52,124,33
2019-03-22 09:07:52,1223,47
2019-03-22 09:14:32,405,53
2019-03-22 09:29:08,922,18
2019-03-22 09:36:54,146,52
2019-03-22 09:43:50,574,36
2019-03-22 09:47:20,249,69
2019-03-22 10:22:56,249,35
2019-03-22 10:33:48,800,78
2019-03-22 10:53:58,1388,17
2019-03-22 10:54:07,919,80
2019-03-22 10:54:45,1382,62
2019-03-22 11:05:48,1419,27
2019-03-22 11:12:02,700,3
2019-03-22 11:30:20,197,76
2019-03-22 12:15:48,305,62
2019-03-22 12:25:54,1220,52
2019-03-22 12:32:25,159,11
2019-03-22 12:52:20,80,69
2019-03-22 12:59:38,366,1
2019-03-22 13:35:03,922,1
2019-03-22 13:39:34,774,67
2019-03-22 13:52:25,847,33
2019-03-22 13:52:37,69,53
2019-03-22 13:58:16,1114,55
2019-03-22 14:06:24,825,11
2019-03-22 14:24:18,830,25
2019-03-22 14:30:08,1092,55
2019-03-22 14:33:27,1198,43
2019-03-22 14:46:42,843,73
2019-03-22 15:03:26,182,12
2019-03-22 15:11:04,810,11
2019-03-22 15:12:49,970,52
2019-03-22 15:14:31,36,28
2019-03-22 15:32:03,1165,70
2019-03-22 15:40:31,1055,25
2019-03-22 15:46:05,221,7
2019-03-22 16:00:09,950,18
2019-03-22 16:01:41,91,41
2019-03-22 16:33:42,23,81
2019-03-22 17:10:06,1298,22
2019-03-22 17:15:37,1023,28
2019-03-22 17:22:57,366,70
2019-03-22 17:36:34,226,51
2019-03-22 17:40:41,1090,52
2019-03-22 17:43:06,140,33
2019-03-22 17:45:05,1085,35
2019-03-22 17:52:29,1088,67
2019-03-22 17:54:30,1375,69
2019-03-22 17:58:36,532,30
2019-03-22 18:06:48,802,34
2019-03-22 18:12:30,1399,34
2019-03-22 18:27:38,1424,9
2019-03-22 18:30:02,247,11
2019-03-22 18:31:26,1065,57
2019-03-22 18:40:38,673,74
2019-03-22 18:44:30,1178,43
2019-03-22 18:48:21,1144,73
2019-03-22 18:49:56,1231,38
2019-03-22 19:03:37,1131,41
2019-03-22 19:06:57,405,69
2019-03-22 19:10:24,646,25
2019-03-22 19:21:24,1381,34
2019-03-22 19:21:58,248,84
2019-03-22 19:29:19,843,43
2019-03-22 19:32:05,405,73
2019-03-22 19:36:45,462,81
2019-03-22 19:38:10,94,54
2019-03-22 19:46:01,56,2
2019-03-22 19:46:20,412,0
2019-03-22 19:51:22,1311,74
2019-03-22 19:54:50,1331,19
2019-03-22 19:56:02,1464,76
2019-03-22 20:01:45,2,0
2019-03-22 20:10:55,38,62
2019-03-22 20:11:21,331,11
2019-03-22 20:18:17,1322,2
2019-03-22 21:19:57,1277,50
2019-03-22 21:21:26,807,69
2019-03-22 21:32:36,104,33
2019-03-22 21:40:54,939,55
2019-03-22 21:42:22,825,55
2019-03-22 21:45:59,471,78
2019-03-22 21:46:41,1362,32
2019-03-22 21:52:32,1472,52
2019-03-22 21:53:36,877,11
2019-03-22 21:59:59,270,25
2019-03-22 22:08:49,675,73
2019-03-22 22:22:22,1155,76
2019-03-22 22:24:35,242,50
2019-03-22 22:35:45,1471,53
2019-03-22 22:37:17,1395,35
2019-03-22 22:58:59,481,80
2019-03-22 23:00:09,411,27
2019-03-22 23:04:01,749,73
2019-03-22 23:06:01,1045,0
2019-03-22 23:16:59,671,1
2019-03-22 23:19:12,397,38
2019-03-22 23:38:43,653,54
2019-03-22 23:42:03,526,78
2019-03-22 23:49:56,811,9
2019-03-23 00:11:39,1359,11
2019-03-23 00:12:14,680,45
2019-03-23 00:29:03,0,1
2019-03-23 00:44:08,992,51
2019-03-23 00:49:28,1362,59
2019-03-23 00:57:59,479,52
2019-03-23 01:00:22,1324,25
2019-03-23 01:08:41,93,63
2019-03-23 01:46:52,1424,78
2019-03-23 02:00:54,1370,70
2019-03-23 02:01:10,276,52
2019-03-23 02:02:16,1230,76
2019-03-23 02:24:13,378,45
2019-03-23 02:33:07,1299,52
2019-03-23 02:39:09,1123,35
2019-03-23 02:51:50,811,1
2019-03-23 03:00:05,1298,84
2019-03-23 03:09:53,745,73
2019-03-23 03:50:48,904,69
2019-03-23 04:02:16,378,70
2019-03-23 04:08:57,799,3
2019-03-23 04:11:52,324,50
2019-03-23 04:18:29,366,53
2019-03-23 04:19:00,489,38
2019-03-23 04:19:25,531,84
2019-03-23 04:27:20,1294,33
2019-03-23 04:42:47,1209,41
2019-03-23 05:02:52,1384,51
2019-03-23 05:13:41,1008,7
2019-03-23 05:32:56,853,33
2019-03-23 05:40:03,868,15
2019-03-23 05:49:02,624,62
2019-03-23 05:52:40,512,78
2019-03-23 05:55:31,949,38
2019-03-23 06:03:17,396,80
2019-03-23 06:26:32,533,9
2019-03-23 06:27:32,131,9
2019-03-23 06:31:25,518,18
2019-03-23 06:44:05,906,67
2019-03-23 06:50:57,853,53
2019-03-23 06:58:05,1437,67
2019-03-23 07:11:13,1351,47
2019-03-23 07:11:21,863,16
2019-03-23 07:46:07,248,69
2019-03-23 07:59:33,1494,53
2019-03-23 08:04:14,1382,35
2019-03-23 08:06:08,970,55
2019-03-23 08:13:20,1443,7
2019-03-23 08:14:25,1311,2
2019-03-23 08:46:17,401,76
2019-03-23 08:46:45,1091,73
2019-03-23 08:51:10,50,16
2019-03-23 08:58:40,1026,7
2019-03-23 09:05:16,280,28
2019-03-23 09:10:22,1098,62
2019-03-23 09:10:28,366,43
2019-03-23 09:10:42,1476,7
2019-03-23 09:18:03,524,73
2019-03-23 09:53:23,139,69
2019-03-23 10:02:40,777,27
2019-03-23 10:11:37,735,46
2019-03-23 10:13:34,1181,1
2019-03-23 10:42:13,1186,30
2019-03-23 10:57:12,1345,28
2019-03-23 11:09:40,142,63
2019-03-23 11:16:15,523,73
2019-03-23 11:20:13,295,51
2019-03-23 11:36:03,948,7
2019-03-23 11:38:45,80,62
2019-03-23 11:49:17,480,74
2019-03-23 12:13:16,498,1
2019-03-23 12:17:14,532,47
2019-03-23 12:44:58,459,45
2019-03-23 12:47:55,261,3
2019-03-23 12:51:15,1102,53
2019-03-23 12:55:20,520,38
2019-03-23 13:02:17,162,35
2019-03-23 13:07:04,1243,2
2019-03-23 13:07:56,1040,22
2019-03-23 13:17:02,1217,51
2019-03-23 13:18:03,765,80
2019-03-23 13:36:21,1004,76
2019-03-23 13:55:36,1428,50
2019-03-23 14:04:08,1218,48
2019-03-23 14:04:26,540,54
2019-03-23 14:06:30,824,69
2019-03-23 14:15:48,255,11
2019-03-23 14:36:31,813,76
2019-03-23 14:36:33,1006,73
2019-03-23 15:18:09,611,28
2019-03-23 15:30:50,906,54
2019-03-23 15:31:45,1103,62
2019-03-23 15:35:31,261,69
2019-03-23 15:36:59,446,38
2019-03-23 15:39:41,1244,22
2019-03-23 16:03:56,1464,47
2019-03-23 16:17:14,984,9
2019-03-23 16:23:41,751,12
2019-03-23 16:24:22,532,69
2019-03-23 16:28:49,1408,34
2019-03-23 16:29:58,21,53
2019-03-23 16:43:47,421,1
2019-03-23 16:55:52,932,70
2019-03-23 17:15:02,1181,19
2019-03-23 17:20:45,1372,51
2019-03-23 17:20:55,761,41
2019-03-23 17:26:12,943,8
2019-03-23 17:47:42,969,38
2019-03-23 17:51:52,143,16
2019-03-23 17:54:15,1407,67
2019-03-23 18:02:33,568,11
2019-03-23 18:05:34,261,36
2019-03-23 18:16:20,1439,11
2019-03-23 18:25:51,390,61
2019-03-23 18:29:18,441,55
2019-03-23 18:39:53,399,76
2019-03-23 18:55:04,582,73
2019-03-23 18:56:53,25,52
2019-03-23 18:57:28,1140,1
2019-03-23 19:03:09,174,59
2019-03-23 19:04:25,1342,9
2019-03-23 19:05:42,276,35
2019-03-23 19:09:54,326,2
2019-03-23 19:15:27,1207,65
2019-03-23 19:19:13,1180,33
2019-03-23 19:31:02,577,64
2019-03-23 19:31:39,396,45
2019-03-23 19:32:45,219,52
2019-03-23 19:41:32,825,34
2019-03-23 20:02:03,1104,75
2019-03-23 20:02:04,1322,70
2019-03-23 20:16:41,642,50
2019-03-23 20:31:36,1152,1
2019-03-23 20:40:50,401,33
2019-03-23 20:51:28,547,33
2019-03-23 21:11:53,984,11
2019-03-23 21:17:05,1209,75
2019-03-23 21:19:11,1431,35
2019-03-23 21:21:58,1274,69
2019-03-23 21:24:39,551,1
2019-03-23 21:37:26,1451,69
2019-03-23 21:52:04,431,69
2019-03-23 21:55:55,1110,69
2019-03-23 22:52:07,1350,39
2019-03-23 23:02:51,1337,55
2019-03-23 23:15:23,292,67
2019-03-23 23:17:36,240,11
2019-03-23 23:26:15,719,81
2019-03-23 23:47:35,93,47
2019-03-24 00:04:20,536,53
2019-03-24 00:06:52,518,69
2019-03-24 00:29:23,1103,11
2019-03-24 00:37:12,769,3
2019-03-24 00:43:11,412,53
2019-03-24 00:44:29,1315,35
2019-03-24 00:57:00,1343,76
2019-03-24 01:19:44,1337,80
2019-03-24 01:31:09,1024,73
2019-03-24 01:33:58,305,53
2019-03-24 01:34:15,1122,34
2019-03-24 01:42:56,481,7
2019-03-24 01:48:29,305,3
2019-03-24 01:56:17,1037,62
2019-03-24 02:04:37,1020,14
2019-03-24 02:05:45,11,4
2019-03-24 02:12:46,1277,22
2019-03-24 02:19:30,435,76
2019-03-24 02:26:15,419,33
2019-03-24 02:41:52,846,43
2019-03-24 02:57:12,27,81
2019-03-24 03:00:00,248,52
2019-03-24 03:17:00,8,18
2019-03-24 03:19:39,73,62
2019-03-24 03:21:21,1449,46
2019-03-24 03:29:31,1022,1
2019-03-24 03:35:59,1464,7
2019-03-24 03:38:45,532,55
2019-03-24 03:40:43,645,65
2019-03-24 03:50:51,1469,34
2019-03-24 03:59:33,165,70
2019-03-24 04:00:04,1041,12
2019-03-24 04:05:57,314,8
2019-03-24 04:08:05,523,50
2019-03-24 04:11:10,1398,3
2019-03-24 04:15:29,1014,80
2019-03-24 04:45:45,478,17
2019-03-24 04:49:38,523,55
2019-03-24 04:55:09,1015,34
2019-03-24 04:55:14,1399,8
2019-03-24 04:55:43,103,73
2019-03-24 05:05:41,966,55
2019-03-24 05:37:44,435,69
2019-03-24 05:50:30,204,51
2019-03-24 05:51:51,574,70
2019-03-24 06:38:52,41,80
2019-03-24 06:44:28,922,43
2019-03-24 06:47:55,1005,48
2019-03-24 06:50:02,673,30
2019-03-24 06:52:31,518,76
2019-03-24 07:04:44,751,74
2019-03-24 07:06:29,500,40
2019-03-24 07:10:04,396,51
2019-03-24 07:25:06,461,45
2019-03-24 07:27:02,446,80
2019-03-24 07:37:51,1054,33
2019-03-24 07:47:17,645,45
2019-03-24 07:56:19,115,76
2019-03-24 07:59:35,308,43
2019-03-24 08:38:16,116,65
2019-03-24 08:43:01,560,5
2019-03-24 08:46:10,1344,51
2019-03-24 08:48:11,481,48
2019-03-24 08:53:52,800,43
2019-03-24 09:22:27,303,7
2019-03-24 09:29:08,1050,43
2019-03-24 09:38:14,358,41
2019-03-24 09:45:29,1370,55
2019-03-24 10:08:39,749,12
2019-03-24 10:24:35,1479,30
2019-03-24 10:52:00,1361,81
2019-03-24 11:21:55,241,80
2019-03-24 11:22:29,884,12
2019-03-24 11:25:03,796,69
2019-03-24 11:26:14,765,11
2019-03-24 11:28:30,767,43
2019-03-24 11:40:13,50,43
2019-03-24 11:50:52,1007,1
2019-03-24 11:51:54,1353,36
2019-03-24 11:53:34,877,2
2019-03-24 12:39:03,918,33
2019-03-24 12:46:24,723,38
2019-03-24 12:54:55,188,9
2019-03-24 12:59:39,266,6
2019-03-24 13:09:25,1218,70
2019-03-24 13:10:06,1388,11
